num_epochs,lr_generator,lr_discriminator,schedule,nb_step_discrim,nb_epoch_fade_in_new_layer,EMA_value,device,use_loss,momment_loss,scaling_penalty,betas_generator,betas_discriminator,scaling,batch_size,num_batches_per_epoch,target_len,nb_features,ks_conv,key_features,value_features,ks_value,ks_query,ks_key,num_workers,path_to_pretrain,cardinality,embedding_dim,dataset,which_model,model_id,bucket_name,channel_nb,pos_enc_dimension,self_attention,TrainingJobName,encoder_network_factor,DownloadStatus,TrainingJobStatus,SaveLocation,ID_EXPERIMENT,FID_MEAN,FID_STD,FID_TS_MEAN,FID_TS_STD,nb_run_experiment,UploadS3,UploadS3Location,LARS,context_length,cold_start_value,missing_values_stretch
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_44_31__648,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len16-26092021-224431-648,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_09_09___2692158,0.14206145703792572,0.04577808454632759,1.287915587425232,0.2819085419178009,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-26092021-224431-648,0.0,0.0,0.7,0.0
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_44_47__239,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len32-26092021-224447-239,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_10_31___2369467,0.05684865266084671,0.00730310706421733,0.14570540189743042,0.02519191987812519,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-26092021-224447-239,0.0,0.0,0.7,0.0
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,64,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_45_03__464,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len64-26092021-224503-464,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_11_54___2160710,0.018034229055047042,0.0041763074696064,0.2339886873960495,0.031070223078131683,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len64-26092021-224503-464,0.0,0.0,0.7,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_45_21__229,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len128-26092021-224521-229,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_13_22___5595817,0.004731135442852974,0.0011612605303525927,0.29102379083633423,0.017917295917868614,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-26092021-224521-229,0.0,0.0,0.7,0.0
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,16,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_45_57__777,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len16-26092021-224557-777,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_14_39___9733287,0.2850075960159302,0.03491506353020668,0.2540828883647919,0.030734620988368988,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len16-26092021-224557-777,0.0,0.0,0.7,0.0
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,32,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_46_19__741,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len32-26092021-224619-741,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_15_56___4781084,0.2333304435014725,0.049623042345047004,0.4402990937232971,0.0816301554441452,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len32-26092021-224619-741,0.0,0.0,0.7,0.0
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,64,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_46_41__878,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len64-26092021-224641-878,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_17_15___940078,0.12424465268850328,0.02978482097387314,0.4310210347175598,0.06385937333106995,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len64-26092021-224641-878,0.0,0.0,0.7,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_47_00__220,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len128-26092021-224700-220,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_18_36___1605052,0.05730609223246575,0.02141252160072327,0.40783849358558655,0.08189809322357178,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-26092021-224700-220,0.0,0.0,0.7,0.0
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,16,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,26_09_2021__22_47_33__89,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len16-26092021-224733-89,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_19_54___6622759,0.2746451497077942,0.0447431281208992,0.06403259932994843,0.014710215851664543,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len16-26092021-224733-89,0.0,0.0,0.9,0.0
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,32,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,26_09_2021__22_47_54__330,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len32-26092021-224754-330,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_21_11___3652220,0.22255678474903107,0.024953551590442657,0.05252571031451225,0.007603965699672698,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len32-26092021-224754-330,0.0,0.0,0.9,0.0
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,64,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,26_09_2021__22_48_10__357,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len64-26092021-224810-357,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_22_30___2146864,0.1408064067363739,0.020970350131392482,0.10806404054164886,0.014116656966507438,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len64-26092021-224810-357,0.0,0.0,0.9,0.0
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,16,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,26_09_2021__22_55_00__460,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len16-26092021-225500-460,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_23_36___5343044,2.247902631759644,0.3219599425792694,1.195616364479065,0.2539740204811096,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len16-26092021-225500-460,0.0,0.0,0.9,0.0
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,32,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,26_09_2021__22_55_19__974,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len32-26092021-225519-974,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_24_42___2271536,8.083799362182617,0.8237349390983582,8.775665283203125,1.0169007778167725,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len32-26092021-225519-974,0.0,0.0,0.9,0.0
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,64,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,26_09_2021__22_55_40__314,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len64-26092021-225540-314,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_25_49___7181460,3.7139484882354736,0.3808325231075287,6.268436908721924,0.8048507571220398,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len64-26092021-225540-314,0.0,0.0,0.9,0.0
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_56_34__255,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len16-26092021-225634-255,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_27_11___2818881,6.561720371246338,0.26851359009742737,15.020764350891113,0.9196037650108336,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-26092021-225634-255,0.0,0.0,0.9,0.0
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_56_52__780,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len32-26092021-225652-780,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_28_37___6545440,0.054775744676589966,0.0045897988602519035,0.20654332637786865,0.025974027812480927,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-26092021-225652-780,0.0,0.0,0.9,0.0
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,64,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_57_11__844,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len64-26092021-225711-844,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_30_01___7881874,0.05761083960533143,0.010090665891766548,0.4882127642631531,0.03911663219332695,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len64-26092021-225711-844,0.0,0.0,0.9,0.0
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,16,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_58_01__362,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len16-26092021-225801-362,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_31_19___9408107,0.3795077502727509,0.050290323793888085,0.5123305916786194,0.06810450553894043,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len16-26092021-225801-362,0.0,0.0,0.9,0.0
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,32,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_58_17__92,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len32-26092021-225817-92,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_32_38___2710136,0.2925565242767334,0.06787505745887756,0.6329286098480225,0.14958815276622772,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len32-26092021-225817-92,0.0,0.0,0.9,0.0
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,64,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_58_33__91,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len64-26092021-225833-91,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,27_09_2021__12_33_57___528331,0.09209120273590088,0.02682352066040039,0.30844879150390625,0.05869719758629799,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len64-26092021-225833-91,0.0,0.0,0.9,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,26_09_2021__22_23_32__420,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len128-26092021-222332-420,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_22_13___5998016,0.1814687401056289,0.02966683730483055,0.15236085653305054,0.021203355863690376,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-26092021-222332-420,0.0,0.0,0.1,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,26_09_2021__22_23_50__373,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-26092021-222350-373,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_23_43___2500514,0.2369946986436844,0.02575282193720341,0.4230212569236755,0.038698606193065636,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-26092021-222350-373,0.0,0.0,0.1,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,26_09_2021__22_25_12__323,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-26092021-222512-323,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_25_01___6352181,0.5017937421798706,0.2855338752269745,2.7476725578308105,0.9570287466049194,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-26092021-222512-323,0.0,0.0,0.1,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_26_32__92,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-26092021-222632-92,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_26_35___1372001,0.002481357427313924,0.0005239991587586701,0.8314970135688782,0.0216494370251894,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-26092021-222632-92,0.0,0.0,0.1,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_27_40__309,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len128-26092021-222740-309,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_27_59___4349537,0.029699623584747318,0.01082970667630434,0.3026879131793976,0.05323369055986405,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-26092021-222740-309,0.0,0.0,0.1,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_27_55__482,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-26092021-222755-482,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_29_29___4988279,0.04257892817258835,0.019042156636714932,0.7252829670906067,0.13230548799037933,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-26092021-222755-482,0.0,0.0,0.1,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,26_09_2021__22_28_59__22,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len128-26092021-222859-22,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_30_53___4858887,0.12486765533685686,0.015320035628974438,0.18948934972286224,0.015771610662341118,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-26092021-222859-22,0.0,0.0,0.3,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,26_09_2021__22_29_15__994,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-26092021-222915-994,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_32_23___693525,0.4446694254875183,0.04942866414785385,0.5003829598426819,0.030462780967354774,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-26092021-222915-994,0.0,0.0,0.3,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,26_09_2021__22_30_36__826,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-26092021-223036-826,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_33_41___1461324,0.26252907514572144,0.057436037808656686,2.2196850776672363,0.8986178040504456,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-26092021-223036-826,0.0,0.0,0.3,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_31_41__69,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len128-26092021-223141-69,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_35_10___6009887,0.002374340547248721,0.00048807243001647294,0.2365933209657669,0.012651270255446434,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-26092021-223141-69,0.0,0.0,0.3,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_31_57__165,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-26092021-223157-165,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_36_46___2490273,0.0415579192340374,0.002360669430345297,5.761312007904053,0.07557336986064911,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-26092021-223157-165,0.0,0.0,0.3,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_33_01__485,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len128-26092021-223301-485,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_38_11___2552954,0.041216325014829636,0.015289054252207281,0.5142823457717896,0.049303364008665085,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-26092021-223301-485,0.0,0.0,0.3,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_33_16__521,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-26092021-223316-521,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_39_42___39552,0.04133283346891403,0.020137578248977658,0.8481760025024414,0.2254774421453476,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-26092021-223316-521,0.0,0.0,0.3,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,26_09_2021__22_34_21__956,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len128-26092021-223421-956,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_41_08___8078574,0.2946061491966248,0.03951308503746986,0.2664142549037933,0.03937546908855438,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-26092021-223421-956,0.0,0.0,0.5,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,26_09_2021__22_34_42__724,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-26092021-223442-724,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_42_39___3486509,0.19751188158988955,0.024116763845086098,0.39968663454055786,0.02813276275992393,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-26092021-223442-724,0.0,0.0,0.5,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,26_09_2021__22_35_54__37,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len128-26092021-223554-37,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_43_52___8804720,0.293005108833313,0.05538837611675263,0.904524028301239,0.2878088355064392,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len128-26092021-223554-37,0.0,0.0,0.5,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,26_09_2021__22_36_13__767,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-26092021-223613-767,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_45_12___62732,1.5496811866760254,0.3542756140232086,4.784358978271484,1.5054901838302612,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-26092021-223613-767,0.0,0.0,0.5,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_37_25__844,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len128-26092021-223725-844,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_46_43___9994516,0.0030164862982928753,0.0005380672519095242,0.3810831904411316,0.020184118300676342,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-26092021-223725-844,0.0,0.0,0.5,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,26_09_2021__22_37_41__301,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-26092021-223741-301,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_48_19___7486687,0.007976925000548363,0.0009510109666734934,1.0487024784088137,0.024320008233189583,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-26092021-223741-301,0.0,0.0,0.5,0.0
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_38_44__837,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len128-26092021-223844-837,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_49_45___5887096,0.11937279999256135,0.024781489744782448,0.7966539859771729,0.2018962651491165,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-26092021-223844-837,0.0,0.0,0.5,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,26_09_2021__22_39_00__337,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-26092021-223900-337,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,28_09_2021__20_51_17___1865505,0.1829679906368256,0.03689275309443474,1.9075733423233032,0.3304504454135895,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-26092021-223900-337,0.0,0.0,0.5,0.0
